iter	RMSE
7520	0.02983945777
7521	0.02983413216
7522	0.02982687135
7523	0.02982527894
7524	0.02981871013
7525	0.02981829967
7526	0.02981279131
7527	0.02980841643
7528	0.02980002549
7529	0.02979579276
7530	0.02978764429
7531	0.02978217027
7532	0.02977778704
7533	0.02977288168
7534	0.02976558304
7535	0.02976530962
7536	0.02976008772
7537	0.02975246042
7538	0.02974733695
7539	0.02974085268
7540	0.02973488736
7541	0.02973135006
7542	0.02972512331
7543	0.02972289233
7544	0.02971872901
7545	0.02971761067
7546	0.02971122928
7547	0.02970433334
7548	0.02970035176
7549	0.02969803444
7550	0.02969755488
7551	0.02969543375
7552	0.0296907075
7553	0.02968498248
7554	0.02967883952
7555	0.02967679992
7556	0.02967401996
7557	0.02966472933
7558	0.02965853111
7559	0.02965591998
7560	0.02965524463
7561	0.02965382974
7562	0.02965164687
7563	0.02964433157
7564	0.02963812322
7565	0.02963494951
7566	0.02963266297
7567	0.02962843253
7568	0.02962238906
7569	0.02961669904
7570	0.02961013703
7571	0.02960407629
7572	0.02960140498
7573	0.02959400621
7574	0.02958986347
7575	0.02958398099
7576	0.02957845073
7577	0.02957324721
7578	0.02956699364
7579	0.02956117622
7580	0.02955643302
7581	0.02955525062
7582	0.02955184136
7583	0.0295478488
7584	0.02954331427
7585	0.0295356193
7586	0.02952951312
7587	0.02952405948
7588	0.02952197621
7589	0.02951807366
7590	0.02951565893
7591	0.0295117865
7592	0.02950301273
7593	0.02950035642
7594	0.02949854589
7595	0.02949174303
7596	0.02948859096
7597	0.02948572598
7598	0.02948511179
7599	0.02948044388
7600	0.02947466212
7601	0.02946640849
7602	0.02946065278
7603	0.02945727282
7604	0.02945447148
7605	0.02945351212
7606	0.02944795599
7607	0.02943818411
7608	0.02943350302
7609	0.02942686458
7610	0.02942226345
7611	0.02941752104
7612	0.02941049993
7613	0.02940717959
7614	0.0294046187
7615	0.02939843774
7616	0.02939065948
7617	0.02938499761
7618	0.02938156358
7619	0.02937686536
7620	0.02937147222
7621	0.02936381742
7622	0.02936181644
7623	0.02935679634
7624	0.02935453115
7625	0.02934752658
7626	0.02934305498
7627	0.02933936301
7628	0.02933419698
7629	0.02932971298
7630	0.02932499501
7631	0.02932005784
7632	0.02931521045
7633	0.0293102562
7634	0.02930565474
7635	0.02930101482
7636	0.02929977752
7637	0.02929504976
7638	0.02929385695
7639	0.0292872259
7640	0.02928098245
7641	0.02927525571
7642	0.02926798526
7643	0.02926509811
7644	0.02925914894
7645	0.02925415454
7646	0.02924884105
7647	0.0292445504
7648	0.02923884101
7649	0.02923279595
7650	0.02922907102
7651	0.02922647155
7652	0.02922271917
7653	0.02921779118
7654	0.02921135769
7655	0.02920490877
7656	0.02920198674
7657	0.02919537442
7658	0.0291942914
7659	0.02919040118
7660	0.02918940875
7661	0.02918455352
7662	0.02917989407
7663	0.02917435224
7664	0.02917023211
7665	0.02916503486
7666	0.02916406844
7667	0.02915941369
7668	0.0291556251
7669	0.02915124555
7670	0.02915093849
7671	0.02914565472
7672	0.02913798585
7673	0.0291332532
7674	0.02912731193
7675	0.02912271728
7676	0.02911854413
7677	0.029114262
7678	0.02911346827
7679	0.02910735041
7680	0.02910541592
7681	0.02910081756
7682	0.02909484558
7683	0.02909230675
7684	0.02908744686
7685	0.0290869031
7686	0.02908495266
7687	0.02907606089
7688	0.0290751139
7689	0.02907277954
7690	0.02907010734
7691	0.0290678629
7692	0.02906027444
7693	0.0290583173
7694	0.02905617862
7695	0.02905200218
7696	0.02904933183
7697	0.0290420841
7698	0.0290414142
7699	0.02903560522
7700	0.02903028904
7701	0.02902741317
7702	0.02902529467
7703	0.02901896359
7704	0.02901802546
7705	0.02901347367
7706	0.02900687683
7707	0.02900098826
7708	0.02899641337
7709	0.02898991447
7710	0.02898373251
7711	0.0289783688
7712	0.02897571732
7713	0.02897212246
7714	0.02897080275
7715	0.02896753264
7716	0.02896192137
7717	0.02895978675
7718	0.02895341031
7719	0.02894658723
7720	0.02894034392
7721	0.02893508089
7722	0.02893106628
7723	0.02892648149
7724	0.02892143401
7725	0.02891860565
7726	0.02891396977
7727	0.02891193677
7728	0.02890563739
7729	0.0289010189
7730	0.02889636145
7731	0.02888910892
7732	0.02888691293
7733	0.02888505864
7734	0.0288792704
7735	0.02887528685
7736	0.02886868741
7737	0.02886404031
7738	0.02886055418
7739	0.02885397444
7740	0.0288486249
7741	0.0288417903
7742	0.02883776238
7743	0.02883247963
7744	0.02882827463
7745	0.02882404972
7746	0.02881939732
7747	0.02881211736
7748	0.02880623603
7749	0.02880435504
7750	0.02880051511
7751	0.02879511014
7752	0.02879197333
7753	0.02879088991
7754	0.02878509354
7755	0.02878068163
7756	0.02877498722
7757	0.02876624301
7758	0.02876165738
7759	0.02875929928
7760	0.02875549424
7761	0.02875283394
7762	0.02875195032
7763	0.02874957624
7764	0.02874927435
7765	0.02874818955
7766	0.02874793158
7767	0.02874405517
7768	0.02873959472
7769	0.02873726365
7770	0.0287315787
7771	0.02872765177
7772	0.02872127019
7773	0.02871951036
7774	0.0287184585
7775	0.0287123468
7776	0.02870902769
7777	0.02870405535
7778	0.02869971831
7779	0.02869891525
7780	0.02869190594
7781	0.02869019176
7782	0.02868895642
7783	0.02868625507
7784	0.02868198238
7785	0.028676451
7786	0.02867176579
7787	0.02866715105
7788	0.02866069563
7789	0.02865557863
7790	0.02865062048
7791	0.02864625877
7792	0.02864159721
7793	0.02863671479
7794	0.02863242828
7795	0.02862825776
7796	0.02862171145
7797	0.02861762751
7798	0.02861578944
7799	0.02861472041
7800	0.02861097737
7801	0.02861053541
7802	0.0286035062
7803	0.02859931202
7804	0.02859565522
7805	0.02859403856
7806	0.02858625747
7807	0.02857976142
7808	0.02857564745
7809	0.02857349971
7810	0.02856938307
7811	0.0285676023
7812	0.02856108891
7813	0.0285532018
7814	0.02855033155
7815	0.02854590922
7816	0.028542583
7817	0.02853410871
7818	0.02852861057
7819	0.0285225465
7820	0.02851675076
7821	0.0285130229
7822	0.02850817517
7823	0.02850594683
7824	0.02850043229
7825	0.02849478128
7826	0.02849031834
7827	0.0284873094
7828	0.02848158796
7829	0.02847954387
7830	0.02847550271
7831	0.02846881671
7832	0.02846331739
7833	0.02846294507
7834	0.02845998866
7835	0.02845582262
7836	0.02845316712
7837	0.02844972951
7838	0.02844468652
7839	0.02844009378
7840	0.02843516141
7841	0.02843107511
7842	0.02842891208
7843	0.02842490941
7844	0.0284212308
7845	0.02841883147
7846	0.02841420955
7847	0.02841093529
7848	0.02840576012
7849	0.02839770068
7850	0.0283945569
7851	0.02838956567
7852	0.02838252333
7853	0.02837526935
7854	0.02836888317
7855	0.02836492799
7856	0.02835652344
7857	0.02835177524
7858	0.02834611013
7859	0.02834266288
7860	0.02834130833
7861	0.02833541562
7862	0.02832964881
7863	0.02832817767
7864	0.02832654783
7865	0.02832510851
7866	0.02831971516
7867	0.02831652289
7868	0.0283138769
7869	0.02830776792
7870	0.02829939669
7871	0.02829911934
7872	0.02829463444
7873	0.02828960237
7874	0.02828574394
7875	0.02828334002
7876	0.02827525354
7877	0.02827322309
7878	0.02826805198
7879	0.02826777659
7880	0.02826334799
7881	0.02825952895
7882	0.02825490782
7883	0.02824794175
7884	0.02824261314
7885	0.02823414305
7886	0.0282305961
7887	0.02822570397
7888	0.02822136521
7889	0.02822001285
7890	0.02821344371
7891	0.02820869638
7892	0.02820305143
7893	0.02819591572
7894	0.02819455389
7895	0.02818791624
7896	0.02818688634
7897	0.02818340668
7898	0.02817797412
7899	0.02817283606
7900	0.02816991391
7901	0.02816626459
7902	0.0281629141
7903	0.02816007277
7904	0.02815425403
7905	0.02814833168
7906	0.02814374292
7907	0.02813478443
7908	0.02813441563
7909	0.02812937593
7910	0.02812441508
7911	0.02811942736
7912	0.02811255745
7913	0.02811141298
7914	0.02811062697
7915	0.02810844368
7916	0.02810478175
7917	0.02809471576
7918	0.02808875782
7919	0.02808232142
7920	0.02807761737
7921	0.0280733411
7922	0.02806940701
7923	0.02806266709
7924	0.02805709233
7925	0.02805335481
7926	0.02805117767
7927	0.02804591314
7928	0.02804311805
7929	0.02804197087
7930	0.02803743003
7931	0.02803360055
7932	0.0280288752
7933	0.02802422069
7934	0.02802373379
7935	0.02801885749
7936	0.02801473726
7937	0.02801107742
7938	0.02800604634
7939	0.02800106228
7940	0.02799506263
7941	0.02799030172
7942	0.02798728696
7943	0.02798211473
7944	0.02797572915
7945	0.02797101837
7946	0.02796821624
7947	0.02796373811
7948	0.02796031823
7949	0.02795603464
7950	0.0279508842
7951	0.0279451935
7952	0.02793894633
7953	0.02793127504
7954	0.02792832656
7955	0.02792431244
7956	0.02792108401
7957	0.02791754025
7958	0.02791223889
7959	0.0279083373
7960	0.02790391648
7961	0.02790103249
7962	0.02789922123
7963	0.0278965618
7964	0.02789351023
7965	0.02788822332
7966	0.02788313672
7967	0.02787816752
7968	0.02787486064
7969	0.02786816235
7970	0.02786627256
7971	0.0278617994
7972	0.0278562854
7973	0.0278528555
7974	0.02785063599
7975	0.02784609643
7976	0.02784297226
7977	0.02783971856
7978	0.02783679004
7979	0.0278323707
7980	0.02782784506
7981	0.02782393903
7982	0.02781834659
7983	0.02781448884
7984	0.0278106089
7985	0.02780365402
7986	0.02779781247
7987	0.02779541182
7988	0.02779272466
7989	0.02778713786
7990	0.02778339576
7991	0.02778265354
7992	0.02777474657
7993	0.02776860981
7994	0.02776680527
7995	0.02776341265
7996	0.02775752912
7997	0.02775278901
7998	0.02774994595
7999	0.02774751841
8000	0.02774193784
8001	0.02773652555
8002	0.02773015226
8003	0.02772797352
8004	0.0277229735
8005	0.02771687827
8006	0.02771285774
8007	0.02770767546
8008	0.02770361421
8009	0.02769928602
8010	0.02769512423
8011	0.02768967484
8012	0.02768596057
8013	0.02768284273
8014	0.02767945039
8015	0.02767416851
8016	0.02767082764
8017	0.02767039162
8018	0.02766527735
8019	0.02766245782
8020	0.02765792503
8021	0.02765608527
8022	0.02765155589
8023	0.02764492694
8024	0.02763991255
8025	0.0276361028
8026	0.02763200202
8027	0.02762873461
8028	0.02762461318
8029	0.02762154737
8030	0.02761687298
8031	0.02761230873
8032	0.02761013913
8033	0.02760415191
8034	0.02760290443
8035	0.02760120313
8036	0.0276005049
8037	0.02759752746
8038	0.02759343273
8039	0.02758849203
8040	0.02758496542
8041	0.0275773821
8042	0.02757208478
8043	0.02756749915
8044	0.02756320709
8045	0.02756058508
8046	0.02755832761
8047	0.02755310197
8048	0.02754951888
8049	0.0275461664
8050	0.02754053051
8051	0.02753662199
8052	0.0275298829
8053	0.0275264875
8054	0.02752241695
8055	0.02752170141
8056	0.0275205015
8057	0.02751754055
8058	0.02751341087
8059	0.02750972966
8060	0.02750486134
8061	0.02750060539
8062	0.02749560081
8063	0.02749456124
8064	0.02749043687
8065	0.02748702377
8066	0.02748262328
8067	0.02747568109
8068	0.02747230392
8069	0.02746993299
8070	0.0274685118
8071	0.0274665393
8072	0.02746237232
8073	0.02746059044
8074	0.02745451658
8075	0.02745015575
8076	0.02744805469
8077	0.02744424232
8078	0.0274361929
8079	0.0274326774
8080	0.02742686133
8081	0.02742206322
8082	0.02741840952
8083	0.02741413824
8084	0.02740938528
8085	0.02740446838
8086	0.02740293786
8087	0.02740171988
8088	0.02739657889
8089	0.02739295089
8090	0.02738553257
8091	0.02738303441
8092	0.02737863822
8093	0.02737361773
8094	0.02736793894
8095	0.02736629788
8096	0.0273610155
8097	0.02735931663
8098	0.02735587196
8099	0.02734931845
8100	0.02734598938
8101	0.02734131005
8102	0.0273408563
8103	0.02733472322
8104	0.02733260872
8105	0.02732815752
8106	0.0273192206
8107	0.02731406468
8108	0.02731012844
8109	0.02730764146
8110	0.02730324252
8111	0.02729722294
8112	0.02729548793
8113	0.02729277522
8114	0.02728924665
8115	0.0272843331
8116	0.02728051505
8117	0.02727758068
8118	0.02727417067
8119	0.02727063812
8120	0.02726569427
8121	0.02726174971
8122	0.02725763142
8123	0.02725746205
8124	0.02725233449
8125	0.02724585916
8126	0.02724202279
8127	0.02724035654
8128	0.02723395434
8129	0.02723123271
8130	0.02722583944
8131	0.02722259118
8132	0.02721958936
8133	0.0272145174
8134	0.02720968641
8135	0.02720398018
8136	0.02719703803
8137	0.02719518624
8138	0.0271916293
8139	0.02718721285
8140	0.02718407299
8141	0.02718322267
8142	0.02717726228
8143	0.02716873389
8144	0.02716360364
8145	0.02715709492
8146	0.02715367919
8147	0.02715022562
8148	0.0271446143
8149	0.02713892231
8150	0.02713344876
8151	0.02712759382
8152	0.02712284157
8153	0.02711884894
8154	0.02711627374
8155	0.02711590232
8156	0.02711519472
8157	0.02711176817
8158	0.02710593834
8159	0.02709823275
8160	0.02709142307
8161	0.02709107427
8162	0.02709078314
8163	0.02708541067
8164	0.02708055506
8165	0.02707536543
8166	0.02707299984
8167	0.02706778652
8168	0.02706652962
8169	0.02706000847
8170	0.02705488002
8171	0.02705017213
8172	0.02704524585
8173	0.02704136293
8174	0.02703538115
8175	0.02702794738
8176	0.02702380788
8177	0.02701857881
8178	0.02701226425
8179	0.02700831309
8180	0.02700475222
8181	0.02699968257
8182	0.0269954278
8183	0.02699178524
8184	0.02698508794
8185	0.02698151894
8186	0.02697903901
8187	0.02697638132
8188	0.02697376442
8189	0.02696963864
8190	0.02696490526
8191	0.02696056231
8192	0.02695388525
8193	0.02694950094
8194	0.02694756324
8195	0.02694342684
8196	0.02693918551
8197	0.02693625182
8198	0.02693359082
8199	0.02692717822
8200	0.02692054558
8201	0.02692003225
8202	0.02691864234
8203	0.02691581925
8204	0.026911503
8205	0.02690760757
8206	0.02690550363
8207	0.02690156953
8208	0.02690071024
8209	0.02689880187
8210	0.02689733226
8211	0.026892012
8212	0.02689090515
8213	0.02688435149
8214	0.026880118
8215	0.02687178935
8216	0.02686652968
8217	0.02686067062
8218	0.02685695056
8219	0.02685330807
8220	0.02684800106
8221	0.02684284376
8222	0.02683578706
8223	0.02683346605
8224	0.02682876889
8225	0.02682176054
8226	0.02682141805
8227	0.02681763025
8228	0.02681373745
8229	0.02680944267
8230	0.02680521677
8231	0.02680201311
8232	0.02679526458
8233	0.02679144192
8234	0.02679011839
8235	0.02678499429
8236	0.02678319285
8237	0.02678282868
8238	0.02678256269
8239	0.02677777553
8240	0.02677483523
8241	0.02677005785
8242	0.02676562178
8243	0.02676023587
8244	0.02675885751
8245	0.02675808863
8246	0.02675256614
8247	0.02675154756
8248	0.02674961458
8249	0.02674904815
8250	0.02674565771
8251	0.02674248986
8252	0.02674009331
8253	0.02673970436
8254	0.02673319232
8255	0.02672756264
8256	0.02672152715
8257	0.02671686254
8258	0.02671614397
8259	0.02671303878
8260	0.02670974178
8261	0.02670593752
8262	0.02670358003
8263	0.02670179364
8264	0.0266983619
8265	0.02669177892
8266	0.02668788765
8267	0.02668428959
8268	0.02668059325
8269	0.02667375958
8270	0.02667059693
8271	0.02666595723
8272	0.02666289797
8273	0.0266573796
8274	0.02665207821
8275	0.02664675588
8276	0.02664146807
8277	0.02663785585
8278	0.02663342262
8279	0.02663248782
8280	0.0266322814
8281	0.02662960111
8282	0.02662673708
8283	0.02662321203
8284	0.0266205514
8285	0.02661768755
8286	0.02661585768
8287	0.02660903092
8288	0.02660480831
8289	0.0265998709
8290	0.02659562187
8291	0.02659311778
8292	0.02659271247
8293	0.02658769193
8294	0.02658521518
8295	0.02658404155
8296	0.02658368721
8297	0.02657894583
8298	0.02657321171
8299	0.02656949826
8300	0.02656423405
8301	0.0265626958
8302	0.02655633377
8303	0.02655156098
8304	0.02655034318
8305	0.02654558617
8306	0.02654409778
8307	0.02653713193
8308	0.0265331242
8309	0.02652544232
8310	0.02652361447
8311	0.02652015736
8312	0.02651592193
8313	0.02651013169
8314	0.02650732066
8315	0.02650651516
8316	0.02650233542
8317	0.02649788434
8318	0.02649454253
8319	0.02648841298
8320	0.02648689509
8321	0.02648363677
8322	0.02647655782
8323	0.02647153189
8324	0.02646663771
8325	0.02646003026
8326	0.02645473058
8327	0.02644931831
8328	0.026445248
8329	0.02644233741
8330	0.02643918707
8331	0.02643616171
8332	0.02643237752
8333	0.02643206059
8334	0.02642862646
8335	0.0264209535
8336	0.02641761835
8337	0.02641544207
8338	0.02641148038
8339	0.02640717728
8340	0.02640244413
8341	0.02640010211
8342	0.0263972801
8343	0.02639479181
8344	0.02639084675
8345	0.02639033342
8346	0.02638794476
8347	0.02638640371
8348	0.02638513304
8349	0.02638104963
8350	0.02637748431
8351	0.02637176452
8352	0.02636813489
8353	0.02636292727
8354	0.02635823384
8355	0.0263537285
8356	0.02635194177
8357	0.02634849692
8358	0.02634315342
8359	0.02633892962
8360	0.02633765709
8361	0.02633365616
8362	0.0263263272
8363	0.02632551982
8364	0.02632254617
8365	0.02631800043
8366	0.0263126737
8367	0.02630695193
8368	0.02630030919
8369	0.02629767701
8370	0.02629367642
8371	0.02628866073
8372	0.02628585459
8373	0.02628113574
8374	0.02627540581
8375	0.02626672044
8376	0.02626175797
8377	0.02625653133
8378	0.02625213421
8379	0.02624915286
8380	0.02624636418
8381	0.02624291838
8382	0.02623697488
8383	0.02623362404
8384	0.02622742293
8385	0.02622299453
8386	0.02621585884
8387	0.02621182226
8388	0.02620786721
8389	0.02620554157
8390	0.02620376533
8391	0.02619966431
8392	0.02619233426
8393	0.02618590707
8394	0.02618287927
8395	0.0261772585
8396	0.02617367921
8397	0.02617245143
8398	0.02616850318
8399	0.02616764094
8400	0.026164143
8401	0.02616037702
8402	0.02615602592
8403	0.02615228432
8404	0.02614935761
8405	0.02614838068
8406	0.02614214715
8407	0.02613759636
8408	0.02613467937
8409	0.02612968433
8410	0.02612066811
8411	0.02611698004
8412	0.02611164385
8413	0.02610738368
8414	0.02610417856
8415	0.02610123174
8416	0.02609674883
8417	0.026092201
8418	0.02608801874
8419	0.02608269551
8420	0.02607945147
8421	0.02607421222
8422	0.02607204388
8423	0.02606865212
8424	0.02606399513
8425	0.02606018714
8426	0.02605688826
8427	0.02605191365
8428	0.0260487454
8429	0.02604790261
8430	0.02604341963
8431	0.02603511852
8432	0.0260332533
8433	0.02603175386
8434	0.02602913037
8435	0.02602436847
8436	0.02601877252
8437	0.02601722136
8438	0.02601443979
8439	0.02601018692
8440	0.02600335577
8441	0.02599943843
8442	0.02599808566
8443	0.02599395205
8444	0.02599284159
8445	0.0259904486
8446	0.02598577344
8447	0.02598229631
8448	0.02597865346
8449	0.02597756549
8450	0.02597588645
8451	0.02597465186
8452	0.02596938386
8453	0.02596898955
8454	0.02596669725
8455	0.02596299334
8456	0.02595604243
8457	0.0259552453
8458	0.02595259396
8459	0.02595019544
8460	0.02594606099
8461	0.02594118816
8462	0.02593878173
8463	0.02593324775
8464	0.02592785487
8465	0.02592431357
8466	0.02592231306
8467	0.02591676137
8468	0.0259136855
8469	0.0259090039
8470	0.0259059477
8471	0.02589802833
8472	0.02589398159
8473	0.02588704804
8474	0.02588347602
8475	0.02587710388
8476	0.02587465221
8477	0.02587095465
8478	0.02586261212
8479	0.02585948854
8480	0.02585210094
8481	0.02584604619
8482	0.02584407914
8483	0.02583882862
8484	0.02583548449
8485	0.02583355656
8486	0.02582524493
8487	0.02582398551
8488	0.02582035917
8489	0.0258173814
8490	0.02581346701
8491	0.02581030576
8492	0.0258076499
8493	0.02580327917
8494	0.02579902567
8495	0.02579636324
8496	0.02579488585
8497	0.02579118314
8498	0.02578750293
8499	0.02578403983
8500	0.0257787473
8501	0.02577585725
8502	0.02577462869
8503	0.02577169957
8504	0.02576694917
8505	0.02575871361
8506	0.02575596804
8507	0.02575021911
8508	0.02574680873
8509	0.02574111903
8510	0.02573976557
8511	0.02573429898
8512	0.02573336843
8513	0.02572984002
8514	0.02572911616
8515	0.02572276122
8516	0.02572019907
8517	0.02571600221
8518	0.02571141997
8519	0.02570556707
8520	0.02570164764
8521	0.02569919964
8522	0.0256946716
8523	0.0256886458
8524	0.02568477647
8525	0.02568053505
8526	0.025676791
8527	0.02567265571
8528	0.02566669713
8529	0.02566319534
8530	0.02566165554
8531	0.02565603182
8532	0.02565134478
8533	0.02564635074
8534	0.02564531469
8535	0.02564224242
8536	0.02563642401
8537	0.02563434258
8538	0.02563025
8539	0.02562824741
8540	0.02562428646
8541	0.0256210154
8542	0.02561404167
8543	0.02561078419
8544	0.02560750436
8545	0.0256023061
8546	0.02560008467
8547	0.02559683844
8548	0.02559442621
8549	0.02558866863
8550	0.02558386245
8551	0.02558180442
8552	0.02557734689
8553	0.02557210373
8554	0.02556723648
8555	0.02556301194
8556	0.02555894603
8557	0.02555781538
8558	0.02555712447
8559	0.02555181202
8560	0.02554768115
8561	0.02554199735
8562	0.02553988532
8563	0.02553692751
8564	0.02553211778
8565	0.02552805948
8566	0.02552464339
8567	0.02551955553
8568	0.02551932516
8569	0.02551616173
8570	0.02551283888
8571	0.0255079539
8572	0.0255039403
8573	0.02550124275
8574	0.0254972526
8575	0.02549327367
8576	0.02548669365
8577	0.02548253417
8578	0.02548040371
8579	0.02547649804
8580	0.02547453752
8581	0.02547384373
8582	0.02546899371
8583	0.02546743954
8584	0.0254656885
8585	0.02546535446
8586	0.0254612057
8587	0.02545889137
8588	0.02545471803
8589	0.02545156597
8590	0.02544892474
8591	0.02544515992
8592	0.02544215838
8593	0.02544048129
8594	0.0254353603
8595	0.02542989262
8596	0.02542370268
8597	0.02541650499
8598	0.02541014844
8599	0.02540367408
8600	0.02539801869
8601	0.02539757281
8602	0.02539388093
8603	0.02539364824
8604	0.02539052898
8605	0.02538519728
8606	0.02538366826
8607	0.02538262589
8608	0.02537875531
8609	0.0253773046
8610	0.02537189429
8611	0.02536833686
8612	0.02536465538
8613	0.02535871955
8614	0.0253565736
8615	0.0253516879
8616	0.02534744172
8617	0.02533862074
8618	0.02533411437
8619	0.02533118384
8620	0.02532635985
8621	0.02531816915
8622	0.02531777605
8623	0.02531467856
8624	0.02530838924
8625	0.02530330167
8626	0.02530216592
8627	0.02530134551
8628	0.02529744614
8629	0.0252967779
8630	0.02529344123
8631	0.02529170144
8632	0.02528659685
8633	0.02528113203
8634	0.02528016655
8635	0.02527867679
8636	0.02527836185
8637	0.02527313777
8638	0.02526705685
8639	0.02526347204
8640	0.02526023947
8641	0.02525482284
8642	0.02524849571
8643	0.02524373409
8644	0.02523889656
8645	0.0252332478
8646	0.02522903976
8647	0.02522361835
8648	0.0252191194
8649	0.02521425614
8650	0.02521394204
8651	0.02520999524
8652	0.02520394128
8653	0.02519867313
8654	0.02519616982
8655	0.02519211498
8656	0.02518825782
8657	0.02518633509
8658	0.02518285679
8659	0.02518174507
8660	0.02517803397
8661	0.02517442345
8662	0.0251702
8663	0.02516920222
8664	0.02516440246
8665	0.02516309166
8666	0.02515855755
8667	0.02515438663
8668	0.02515046833
8669	0.02514631684
8670	0.02514198489
8671	0.02513868184
8672	0.02513754403
8673	0.02513585283
8674	0.02513178473
8675	0.02512837692
8676	0.02512201754
8677	0.02511926833
8678	0.0251178107
8679	0.02511347058
8680	0.02510624897
8681	0.02510519711
8682	0.02510072374
8683	0.02509727969
8684	0.02509310129
8685	0.02508806155
8686	0.0250867846
8687	0.02508223869
8688	0.02507564048
8689	0.02507141265
8690	0.02506797649
8691	0.02506400231
8692	0.02505865691
8693	0.02505345949
8694	0.0250495927
8695	0.025047199
8696	0.02504476879
8697	0.02503899419
8698	0.02503279863
8699	0.025028906
8700	0.0250277309
8701	0.02502341731
8702	0.02502242569
8703	0.02502114028
8704	0.02501863764
8705	0.02501610672
8706	0.0250117523
8707	0.02500785871
8708	0.02500287846
8709	0.02499830868
8710	0.02499646474
8711	0.02499229793
8712	0.02498795135
8713	0.02498437207
8714	0.02498227474
8715	0.02498116044
8716	0.02497601962
8717	0.02496747803
8718	0.02496375695
8719	0.0249594716
8720	0.02495569122
8721	0.0249518904
8722	0.02494925303
8723	0.02494661365
8724	0.02494356401
8725	0.02494064204
8726	0.02493772279
8727	0.02493156715
8728	0.02492632705
8729	0.02492371282
8730	0.02492047392
8731	0.02491990893
8732	0.0249153132
8733	0.02491131248
8734	0.02490538714
8735	0.02490349789
8736	0.02490157853
8737	0.02490064735
8738	0.02489526347
8739	0.02489465863
8740	0.02488789365
8741	0.02488227539
8742	0.02488111415
8743	0.0248783112
8744	0.02487528207
8745	0.02487100614
8746	0.02486489578
8747	0.02486094219
8748	0.0248579752
8749	0.0248545477
8750	0.02485062372
8751	0.0248482719
8752	0.02484173319
8753	0.02483922795
8754	0.02483764077
8755	0.0248330126
8756	0.02483044496
8757	0.02482942051
8758	0.02482739802
8759	0.02482311266
8760	0.02482083361
8761	0.0248130031
8762	0.0248106726
8763	0.0248071716
8764	0.02480127571
8765	0.02479666188
8766	0.02479256213
8767	0.02478631599
8768	0.02478518313
8769	0.02478100873
8770	0.02477968427
8771	0.02477561606
8772	0.02477160651
8773	0.02477037254
8774	0.02476723512
8775	0.02476152337
8776	0.02475726182
8777	0.02475293868
8778	0.02475110238
8779	0.02474973528
8780	0.02474379025
8781	0.02473934341
8782	0.02473579063
8783	0.02473205922
8784	0.02472884108
8785	0.02472496638
8786	0.02472278962
8787	0.02471954382
8788	0.0247192318
8789	0.02471575862
8790	0.02471290194
8791	0.02470986642
8792	0.02470692207
8793	0.02469880156
8794	0.02469257397
8795	0.0246890124
8796	0.0246853004
8797	0.02468514261
8798	0.02468164109
8799	0.02467841872
8800	0.02467709797
8801	0.02467473443
8802	0.02467232825
8803	0.02466989501
8804	0.02466895156
8805	0.0246632465
8806	0.02466216331
8807	0.02465859727
8808	0.02465445051
8809	0.0246510621
8810	0.02464787217
8811	0.02464210283
8812	0.02463911112
8813	0.02463412605
8814	0.02463303359
8815	0.02462836132
8816	0.02462440516
8817	0.02462145066
8818	0.02461991322
8819	0.02461381385
8820	0.0246113294
8821	0.02460725028
8822	0.02460510538
8823	0.02460444306
8824	0.02460020843
8825	0.02459680772
8826	0.02459445723
8827	0.02459212724
8828	0.02459079349
8829	0.02458716892
8830	0.02458330556
8831	0.02457714169
8832	0.02457449357
8833	0.02457305394
8834	0.02456974962
8835	0.02456762404
8836	0.02456483721
8837	0.02455792128
8838	0.02455647986
8839	0.0245521163
8840	0.02454668397
8841	0.02454599048
8842	0.0245418946
8843	0.0245385084
8844	0.02453597906
8845	0.02453069955
8846	0.02452830367
8847	0.02452375476
8848	0.02451950116
8849	0.0245165294
8850	0.02451297113
8851	0.0245114826
8852	0.02450856782
8853	0.02450838101
8854	0.02450297128
8855	0.02450277415
8856	0.02449833718
8857	0.02449448564
8858	0.02449323455
8859	0.02448780232
8860	0.02448365779
8861	0.02447995399
8862	0.02447635799
8863	0.02447551242
8864	0.02447060052
8865	0.02446713573
8866	0.02446265128
8867	0.02446010086
8868	0.02445479545
8869	0.02445129886
8870	0.0244489639
8871	0.02444829817
8872	0.02444226793
8873	0.02443930628
8874	0.02443431113
8875	0.02443375224
8876	0.02442990455
8877	0.02442818252
8878	0.02442337838
8879	0.0244193259
8880	0.02441562514
8881	0.02441255677
8882	0.02440915004
8883	0.02440742736
8884	0.02440497905
8885	0.02439860061
8886	0.02439496133
8887	0.0243917919
8888	0.02438727835
8889	0.02438362418
8890	0.024380664
8891	0.02437703968
8892	0.02437519539
8893	0.02436864583
8894	0.02436491069
8895	0.02436154691
8896	0.02436082036
8897	0.02435772978
8898	0.02435572007
8899	0.02435071035
8900	0.02434754179
8901	0.02434731813
8902	0.02434179605
8903	0.02433962769
8904	0.02433625199
8905	0.02433335076
8906	0.0243301712
8907	0.02432884569
8908	0.02432571864
8909	0.02432325679
8910	0.02431689981
8911	0.02431461738
8912	0.02431240838
8913	0.02430931567
8914	0.02430761272
8915	0.02430276058
8916	0.0243021809
8917	0.0242984305
8918	0.02429328795
8919	0.02429174339
